StatementCode,Parent Node,Is Parent Standard,Grade,Subject,Sub-Subject,Statement
CCSS.ELA-Literacy.RH.11-12.3,,FALSE,11,English,English Language Arts and Literacy,"Evaluate various explanations for actions or events and determine which explanation best accords with textual evidence, acknowledging where the text leaves matters uncertain."
CCSS.ELA-Literacy.RH.11-12.3,,FALSE,12,English,English Language Arts and Literacy,"Evaluate various explanations for actions or events and determine which explanation best accords with textual evidence, acknowledging where the text leaves matters uncertain."
CCSS.ELA-Literacy.RH.11-12.4,,FALSE,11,English,English Language Arts and Literacy,"Determine the meaning of words and phrases as they are used in a text, including analyzing how an author uses and refines the meaning of a key term over the course of a text (e.g., how Madison defines faction in Federalist No. 10)."
CCSS.ELA-Literacy.RH.11-12.4,,FALSE,12,English,English Language Arts and Literacy,"Determine the meaning of words and phrases as they are used in a text, including analyzing how an author uses and refines the meaning of a key term over the course of a text (e.g., how Madison defines faction in Federalist No. 10)."
CCSS.ELA-Literacy.RH.11-12.5,,FALSE,11,English,English Language Arts and Literacy,"Analyze in detail how a complex primary source is structured, including how key sentences, paragraphs, and larger portions of the text contribute to the whole.  "
CCSS.ELA-Literacy.RH.11-12.5,,FALSE,12,English,English Language Arts and Literacy,"Analyze in detail how a complex primary source is structured, including how key sentences, paragraphs, and larger portions of the text contribute to the whole.  "
CCSS.ELA-Literacy.RH.11-12.6,,FALSE,11,English,English Language Arts and Literacy,"Evaluate authorsâ differing points of view on the same historical event or issue by assessing the authorsâ claims, reasoning, and evidence."
CCSS.ELA-Literacy.RH.11-12.6,,FALSE,12,English,English Language Arts and Literacy,"Evaluate authorsâ differing points of view on the same historical event or issue by assessing the authorsâ claims, reasoning, and evidence."
CCSS.ELA-Literacy.RH.11-12.7,,FALSE,11,English,English Language Arts and Literacy,"Integrate and evaluate multiple sources of information presented in diverse formats and media (e.g., visually, quantitatively, as well as in words) in order to address a question or solve a problem."
CCSS.ELA-Literacy.RH.11-12.7,,FALSE,12,English,English Language Arts and Literacy,"Integrate and evaluate multiple sources of information presented in diverse formats and media (e.g., visually, quantitatively, as well as in words) in order to address a question or solve a problem."
CCSS.ELA-Literacy.RH.11-12.8,,FALSE,11,English,English Language Arts and Literacy,"Evaluate an authorâs premises, claims, and evidence by corroborating or challenging them with other information. "
CCSS.ELA-Literacy.RH.11-12.8,,FALSE,12,English,English Language Arts and Literacy,"Evaluate an authorâs premises, claims, and evidence by corroborating or challenging them with other information. "
CCSS.ELA-Literacy.RH.11-12.9,,FALSE,11,English,English Language Arts and Literacy,"Integrate information from diverse sources, both primary and secondary, into a coherent understanding of an idea or event, noting discrepancies among sources."
CCSS.ELA-Literacy.RH.11-12.9,,FALSE,12,English,English Language Arts and Literacy,"Integrate information from diverse sources, both primary and secondary, into a coherent understanding of an idea or event, noting discrepancies among sources."
CCSS.ELA-Literacy.RH.11-12.10,,FALSE,11,English,English Language Arts and Literacy,"By the end of grade 12, read and comprehend history/social studies texts in the grades 11âCCR text complexity band independently and proficiently."
CCSS.ELA-Literacy.RH.11-12.10,,FALSE,12,English,English Language Arts and Literacy,"By the end of grade 12, read and comprehend history/social studies texts in the grades 11âCCR text complexity band independently and proficiently."
CCSS.ELA-Literacy.RST.6-8.1,,FALSE,6,English,English Language Arts and Literacy,Cite specific textual evidence to support analysis of science and technical texts.
CCSS.ELA-Literacy.RST.6-8.1,,FALSE,7,English,English Language Arts and Literacy,Cite specific textual evidence to support analysis of science and technical texts.
CCSS.ELA-Literacy.RST.6-8.1,,FALSE,8,English,English Language Arts and Literacy,Cite specific textual evidence to support analysis of science and technical texts.
CCSS.ELA-Literacy.RST.6-8.2,,FALSE,6,English,English Language Arts and Literacy,Determine the central ideas or conclusions of a text; provide an accurate summary of the text distinct from prior knowledge or opinions.
CCSS.ELA-Literacy.RST.6-8.2,,FALSE,7,English,English Language Arts and Literacy,Determine the central ideas or conclusions of a text; provide an accurate summary of the text distinct from prior knowledge or opinions.
CCSS.ELA-Literacy.RST.6-8.2,,FALSE,8,English,English Language Arts and Literacy,Determine the central ideas or conclusions of a text; provide an accurate summary of the text distinct from prior knowledge or opinions.
CCSS.ELA-Literacy.RST.6-8.3,,FALSE,6,English,English Language Arts and Literacy,"Follow precisely a multistep procedure when carrying out experiments, taking measurements, or performing technical tasks."
CCSS.ELA-Literacy.RST.6-8.3,,FALSE,7,English,English Language Arts and Literacy,"Follow precisely a multistep procedure when carrying out experiments, taking measurements, or performing technical tasks."
CCSS.ELA-Literacy.RST.6-8.3,,FALSE,8,English,English Language Arts and Literacy,"Follow precisely a multistep procedure when carrying out experiments, taking measurements, or performing technical tasks."
CCSS.ELA-Literacy.RST.6-8.4,,FALSE,6,English,English Language Arts and Literacy,"Determine the meaning of symbols, key terms, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 6â8 texts and topics."
CCSS.ELA-Literacy.RST.6-8.4,,FALSE,7,English,English Language Arts and Literacy,"Determine the meaning of symbols, key terms, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 6â8 texts and topics."
CCSS.ELA-Literacy.RST.6-8.4,,FALSE,8,English,English Language Arts and Literacy,"Determine the meaning of symbols, key terms, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 6â8 texts and topics."
CCSS.ELA-Literacy.RST.6-8.5,,FALSE,6,English,English Language Arts and Literacy,"Analyze the structure an author uses to organize a text, including how the major sections contribute to the whole and to an understanding of the topic."
CCSS.ELA-Literacy.RST.6-8.5,,FALSE,7,English,English Language Arts and Literacy,"Analyze the structure an author uses to organize a text, including how the major sections contribute to the whole and to an understanding of the topic."
CCSS.ELA-Literacy.RST.6-8.5,,FALSE,8,English,English Language Arts and Literacy,"Analyze the structure an author uses to organize a text, including how the major sections contribute to the whole and to an understanding of the topic."
CCSS.ELA-Literacy.RST.6-8.6,,FALSE,6,English,English Language Arts and Literacy,"Analyze the authorâs purpose in providing an explanation, describing a procedure, or discussing an experiment in a text."
CCSS.ELA-Literacy.RST.6-8.6,,FALSE,7,English,English Language Arts and Literacy,"Analyze the authorâs purpose in providing an explanation, describing a procedure, or discussing an experiment in a text."
CCSS.ELA-Literacy.RST.6-8.6,,FALSE,8,English,English Language Arts and Literacy,"Analyze the authorâs purpose in providing an explanation, describing a procedure, or discussing an experiment in a text."
CCSS.ELA-Literacy.RST.6-8.7,,FALSE,6,English,English Language Arts and Literacy,"Integrate quantitative or technical information expressed in words in a text with a version of that information expressed visually (e.g., in a flowchart, diagram, model, graph, or table)."
CCSS.ELA-Literacy.RST.6-8.7,,FALSE,7,English,English Language Arts and Literacy,"Integrate quantitative or technical information expressed in words in a text with a version of that information expressed visually (e.g., in a flowchart, diagram, model, graph, or table)."
CCSS.ELA-Literacy.RST.6-8.7,,FALSE,8,English,English Language Arts and Literacy,"Integrate quantitative or technical information expressed in words in a text with a version of that information expressed visually (e.g., in a flowchart, diagram, model, graph, or table)."
CCSS.ELA-Literacy.RST.6-8.8,,FALSE,6,English,English Language Arts and Literacy,"Distinguish among facts, reasoned judgment based on research findings, and speculation in a text."
CCSS.ELA-Literacy.RST.6-8.8,,FALSE,7,English,English Language Arts and Literacy,"Distinguish among facts, reasoned judgment based on research findings, and speculation in a text."
CCSS.ELA-Literacy.RST.6-8.8,,FALSE,8,English,English Language Arts and Literacy,"Distinguish among facts, reasoned judgment based on research findings, and speculation in a text."
CCSS.ELA-Literacy.RST.6-8.9,,FALSE,6,English,English Language Arts and Literacy,"Compare and contrast the information gained from experiments, simulations, video, or multimedia sources with that gained from reading a text on the same topic."
CCSS.ELA-Literacy.RST.6-8.9,,FALSE,7,English,English Language Arts and Literacy,"Compare and contrast the information gained from experiments, simulations, video, or multimedia sources with that gained from reading a text on the same topic."
CCSS.ELA-Literacy.RST.6-8.9,,FALSE,8,English,English Language Arts and Literacy,"Compare and contrast the information gained from experiments, simulations, video, or multimedia sources with that gained from reading a text on the same topic."
CCSS.ELA-Literacy.RST.6-8.10,,FALSE,6,English,English Language Arts and Literacy,"By the end of grade 8, read and comprehend science/technical texts in the grades 6â8 text complexity band independently and proficiently."
CCSS.ELA-Literacy.RST.6-8.10,,FALSE,7,English,English Language Arts and Literacy,"By the end of grade 8, read and comprehend science/technical texts in the grades 6â8 text complexity band independently and proficiently."
CCSS.ELA-Literacy.RST.6-8.10,,FALSE,8,English,English Language Arts and Literacy,"By the end of grade 8, read and comprehend science/technical texts in the grades 6â8 text complexity band independently and proficiently."
CCSS.ELA-Literacy.RST.9-10.1,,FALSE,9,English,English Language Arts and Literacy,"Cite specific textual evidence to support analysis of science and technical texts, attending to the precise details of explanations or descriptions."
CCSS.ELA-Literacy.RST.9-10.1,,FALSE,10,English,English Language Arts and Literacy,"Cite specific textual evidence to support analysis of science and technical texts, attending to the precise details of explanations or descriptions."
CCSS.ELA-Literacy.RST.9-10.2,,FALSE,9,English,English Language Arts and Literacy,"Determine the central ideas or conclusions of a text; trace the textâs explanation or depiction of a complex process, phenomenon, or concept; provide an accurate summary of the text."
CCSS.ELA-Literacy.RST.9-10.2,,FALSE,10,English,English Language Arts and Literacy,"Determine the central ideas or conclusions of a text; trace the textâs explanation or depiction of a complex process, phenomenon, or concept; provide an accurate summary of the text."
CCSS.ELA-Literacy.RST.9-10.3,,FALSE,9,English,English Language Arts and Literacy,"Follow precisely a complex multistep procedure when carrying out experiments, taking measurements, or performing technical tasks, attending to special cases or exceptions defined in the text. "
CCSS.ELA-Literacy.RST.9-10.3,,FALSE,10,English,English Language Arts and Literacy,"Follow precisely a complex multistep procedure when carrying out experiments, taking measurements, or performing technical tasks, attending to special cases or exceptions defined in the text. "
CCSS.ELA-Literacy.RST.9-10.4,,FALSE,9,English,English Language Arts and Literacy,"Determine the meaning of symbols, key terms, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 9â10 texts and topics."
